"","Code","Variable","Year","Value"
"14734","28141180","Volume (Kilogram)","2015",4813218
"14735","28141180","Volume (Kilogram)","2016",4706075
"14736","28141180","Volume (Kilogram)","2017",5579438
"14737","28141180","Volume (Kilogram)","2018",4674261
"14738","28141180","Volume (Kilogram)","2019",5060466
"14739","28141180","Volume (Kilogram)","2020",5426195
"14740","28141180","£ per Kilogram","2009",13.22
"14741","28141180","£ per Kilogram","2011",14
"14742","28141180","£ per Kilogram","2012",14.07
"14743","28141180","£ per Kilogram","2013",14.18
"14744","28141180","£ per Kilogram","2014",16.03
"14745","28141180","£ per Kilogram","2015",17.33
"14746","28141180","£ per Kilogram","2016",17.3
"14747","28141180","£ per Kilogram","2017",16.3
"14748","28141180","£ per Kilogram","2018",17.81
"14749","28141180","£ per Kilogram","2019",18.97
"14750","28141180","£ per Kilogram","2020",18.4
"14751","28141233","Value £000's","2008",62564
"14752","28141233","Value £000's","2009",59028
"14753","28141233","Value £000's","2010",57444
"14754","28141233","Value £000's","2011",82791
"14755","28141233","Value £000's","2012",78928
"14756","28141233","Value £000's","2013",81208
"14757","28141233","Value £000's","2014",87491
"14758","28141233","Value £000's","2015",86931
"14759","28141233","Value £000's","2016",85245
"14760","28141233","Value £000's","2017",98409
"14761","28141233","Value £000's","2018",98980
"14762","28141233","Value £000's","2019",101611
"14763","28141233","Value £000's","2020",96036
"14764","28141233","Volume (Kilogram)","2008",708382
"14765","28141233","Volume (Kilogram)","2010",414350
"14766","28141233","Volume (Kilogram)","2011",684284
"14767","28141233","Volume (Kilogram)","2012",569027
"14768","28141233","Volume (Kilogram)","2013",671706
"14769","28141233","Volume (Kilogram)","2014",721931
"14770","28141233","Volume (Kilogram)","2015",701180
"14771","28141233","Volume (Kilogram)","2016",677566
"14772","28141233","Volume (Kilogram)","2017",788693
"14773","28141233","Volume (Kilogram)","2018",779130
"14774","28141233","Volume (Kilogram)","2019",794193
"14775","28141233","Volume (Kilogram)","2020",745727
"14776","28141233","£ per Kilogram","2008",88.32
"14777","28141233","£ per Kilogram","2010",138.64
"14778","28141233","£ per Kilogram","2011",120.99
"14779","28141233","£ per Kilogram","2012",138.71
"14780","28141233","£ per Kilogram","2013",120.9
"14781","28141233","£ per Kilogram","2014",121.19
"14782","28141233","£ per Kilogram","2015",123.98
"14783","28141233","£ per Kilogram","2016",125.81
"14784","28141233","£ per Kilogram","2017",124.77
"14785","28141233","£ per Kilogram","2018",127.04
"14786","28141233","£ per Kilogram","2019",127.94
"14787","28141233","£ per Kilogram","2020",128.78
"14788","28141235","Value £000's","2008",80368
"14789","28141235","Value £000's","2009",79208
"14790","28141235","Value £000's","2010",80769
"14791","28141235","Value £000's","2011",74610
"14792","28141235","Value £000's","2012",73662
"14793","28141235","Value £000's","2013",74797
"14794","28141235","Value £000's","2014",97548
"14795","28141235","Value £000's","2015",109967
"14796","28141235","Value £000's","2016",119640
"14797","28141235","Value £000's","2017",123502
"14798","28141235","Value £000's","2018",129563
"14799","28141235","Value £000's","2019",123825
"14800","28141235","Value £000's","2020",76008
"14801","28141235","Volume (Kilogram)","2009",1883909
"14802","28141235","Volume (Kilogram)","2011",2950306
"14803","28141235","Volume (Kilogram)","2012",1256460
"14804","28141235","Volume (Kilogram)","2013",1558700
"14805","28141235","Volume (Kilogram)","2014",2504913
"14806","28141235","Volume (Kilogram)","2015",2921966
"14807","28141235","Volume (Kilogram)","2016",3582328
"14808","28141235","Volume (Kilogram)","2017",3637757
"14809","28141235","Volume (Kilogram)","2018",3718651
"14810","28141235","Volume (Kilogram)","2019",3572372
"14811","28141235","Volume (Kilogram)","2020",1892223
"14812","28141235","£ per Kilogram","2009",42.04
"14813","28141235","£ per Kilogram","2011",25.29
"14814","28141235","£ per Kilogram","2012",58.63
"14815","28141235","£ per Kilogram","2013",47.99
"14816","28141235","£ per Kilogram","2014",38.94
"14817","28141235","£ per Kilogram","2015",37.63
"14818","28141235","£ per Kilogram","2016",33.4
"14819","28141235","£ per Kilogram","2017",33.95
"14820","28141235","£ per Kilogram","2018",34.84
"14821","28141235","£ per Kilogram","2019",34.66
"14822","28141235","£ per Kilogram","2020",40.17
"14823","28141253","Value £000's","2016",12387
"14824","28141313","Value £000's","2008",5754
"14825","28141313","Value £000's","2009",4637
"14826","28141313","Value £000's","2010",4152
"14827","28141313","Value £000's","2011",3824
"14828","28141313","Value £000's","2012",2380
"14829","28141313","Value £000's","2013",2278
"14830","28141313","Value £000's","2014",2526
"14831","28141313","Value £000's","2016",2182
"14832","28141313","Value £000's","2017",2534
"14833","28141313","Value £000's","2018",2308
"14834","28141313","Value £000's","2019",2248
"14835","28141313","Value £000's","2020",2554
"14836","28141313","Volume (Kilogram)","2008",260745
"14837","28141313","Volume (Kilogram)","2009",205051
"14838","28141313","Volume (Kilogram)","2010",183685
"14839","28141313","Volume (Kilogram)","2011",237370
"14840","28141313","Volume (Kilogram)","2012",31949
"14841","28141313","Volume (Kilogram)","2013",35778
"14842","28141313","Volume (Kilogram)","2014",38894
"14843","28141313","Volume (Kilogram)","2016",43303
"14844","28141313","Volume (Kilogram)","2017",54150
"14845","28141313","Volume (Kilogram)","2018",41385
"14846","28141313","Volume (Kilogram)","2019",32275
"14847","28141313","Volume (Kilogram)","2020",34931
"14848","28141313","£ per Kilogram","2008",22.07
"14849","28141313","£ per Kilogram","2009",22.61
"14850","28141313","£ per Kilogram","2010",22.6
"14851","28141313","£ per Kilogram","2011",16.11
"14852","28141313","£ per Kilogram","2012",74.5
"14853","28141313","£ per Kilogram","2013",63.68
"14854","28141313","£ per Kilogram","2014",64.94
"14855","28141313","£ per Kilogram","2016",50.38
"14856","28141313","£ per Kilogram","2017",46.8
"14857","28141313","£ per Kilogram","2018",55.77
"14858","28141313","£ per Kilogram","2019",69.64
"14859","28141313","£ per Kilogram","2020",73.11
"14860","28141315","Value £000's","2008",136880
"14861","28141315","Value £000's","2009",151219
"14862","28141315","Value £000's","2010",151381
"14863","28141315","Value £000's","2011",179843
"14864","28141315","Value £000's","2012",199186
"14865","28141315","Value £000's","2013",215598
"14866","28141315","Value £000's","2014",217013
"14867","28141315","Value £000's","2015",192413
"14868","28141315","Value £000's","2016",174401
"14869","28141315","Value £000's","2017",166178
"14870","28141315","Value £000's","2018",189612
"14871","28141315","Value £000's","2019",212017
"14872","28141315","Value £000's","2020",196010
"14873","28141315","Volume (Kilogram)","2009",20637109
"14874","28141315","Volume (Kilogram)","2010",25569601
"14875","28141315","Volume (Kilogram)","2011",32847111
"14876","28141315","Volume (Kilogram)","2012",34926942
"14877","28141315","Volume (Kilogram)","2013",32192231
"14878","28141315","Volume (Kilogram)","2014",39433171
"14879","28141315","Volume (Kilogram)","2015",43401358
"14880","28141315","Volume (Kilogram)","2016",42276847
"14881","28141315","Volume (Kilogram)","2017",39554510
"14882","28141315","Volume (Kilogram)","2018",45036148
"14883","28141315","Volume (Kilogram)","2019",48006229
"14884","28141315","Volume (Kilogram)","2020",46080113
"14885","28141315","£ per Kilogram","2009",7.33
"14886","28141315","£ per Kilogram","2010",5.92
"14887","28141315","£ per Kilogram","2011",5.48
"14888","28141315","£ per Kilogram","2012",5.7
"14889","28141315","£ per Kilogram","2013",6.7
"14890","28141315","£ per Kilogram","2014",5.5
"14891","28141315","£ per Kilogram","2015",4.43
"14892","28141315","£ per Kilogram","2016",4.13
"14893","28141315","£ per Kilogram","2017",4.2
"14894","28141315","£ per Kilogram","2018",4.21
"14895","28141315","£ per Kilogram","2019",4.42
"14896","28141315","£ per Kilogram","2020",4.25
"14897","28141333","Value £000's","2008",16491
"14898","28141333","Value £000's","2009",11386
"14899","28141333","Value £000's","2010",12782
"14900","28141333","Value £000's","2011",6716
"14901","28141333","Value £000's","2012",9669
"14902","28141333","Value £000's","2013",5276
"14903","28141333","Value £000's","2014",6130
"14904","28141333","Value £000's","2015",5971
"14905","28141333","Value £000's","2016",5246
"14906","28141333","Value £000's","2017",6861
"14907","28141333","Value £000's","2018",8739
"14908","28141333","Value £000's","2019",11391
"14909","28141333","Value £000's","2020",8962
"14910","28141333","Volume (Kilogram)","2008",5820208
"14911","28141333","Volume (Kilogram)","2009",6132269
"14912","28141333","Volume (Kilogram)","2010",7074220
"14913","28141333","Volume (Kilogram)","2011",3962740
"14914","28141333","Volume (Kilogram)","2012",2483298
"14915","28141333","Volume (Kilogram)","2013",2041519
"14916","28141333","Volume (Kilogram)","2014",2147597
"14917","28141333","Volume (Kilogram)","2015",2156312
"14918","28141333","Volume (Kilogram)","2016",3215991
"14919","28141333","Volume (Kilogram)","2017",4206036
"14920","28141333","Volume (Kilogram)","2018",5357826
"14921","28141333","Volume (Kilogram)","2019",6983806
"14922","28141333","Volume (Kilogram)","2020",5494417
"14923","28141333","£ per Kilogram","2008",2.83
"14924","28141333","£ per Kilogram","2009",1.86
"14925","28141333","£ per Kilogram","2010",1.81
"14926","28141333","£ per Kilogram","2011",1.69
"14927","28141333","£ per Kilogram","2012",3.89
"14928","28141333","£ per Kilogram","2013",2.58
"14929","28141333","£ per Kilogram","2014",2.85
"14930","28141333","£ per Kilogram","2015",2.77
"14931","28141333","£ per Kilogram","2016",1.63
"14932","28141333","£ per Kilogram","2017",1.63
"14933","28141333","£ per Kilogram","2018",1.63
"14934","28141333","£ per Kilogram","2019",1.63
"14935","28141333","£ per Kilogram","2020",1.63
"14936","28141335","Value £000's","2008",41125
"14937","28141335","Value £000's","2009",49914
"14938","28141335","Value £000's","2010",58471
"14939","28141335","Value £000's","2011",65570
"14940","28141335","Value £000's","2012",68807
"14941","28141335","Value £000's","2013",89622
"14942","28141335","Value £000's","2014",91767
"14943","28141335","Value £000's","2015",80125
"14944","28141335","Value £000's","2016",54397
"14945","28141335","Value £000's","2017",46859
"14946","28141335","Value £000's","2018",52012
"14947","28141335","Value £000's","2019",61307
"14948","28141335","Value £000's","2020",62210
"14949","28141335","Volume (Kilogram)","2008",2878762
"14950","28141335","Volume (Kilogram)","2010",6854539
"14951","28141335","Volume (Kilogram)","2011",6681855
"14952","28141335","Volume (Kilogram)","2012",7105077
"14953","28141335","Volume (Kilogram)","2013",9197770
