"","model","year","component","product","material","value"
"2007","Palm Treo 650 ","2004*","Main body","Smartphone","Plastic",37.9
"2008","Palm Treo 650 ","2004*","Main body","Smartphone","Li-ion battery",41.5
"2009","Palm Treo 650 ","2004*","Main body","Smartphone","PCB",48.3
"2010","Palm Treo 650 ","2004*","Main body","Smartphone","Others",13.3
"2011","LG VX5300 ","2006","Display","Smartphone","Flat panel glass",9.3
"2012","LG VX5300 ","2006","Main body","Smartphone","Copper",2.2
"2013","LG VX5300 ","2006","Main body","Smartphone","Steel",0.5
"2014","LG VX5300 ","2006","Main body","Smartphone","Plastic",35.6
"2015","LG VX5300 ","2006","Main body","Smartphone","Li-ion battery",22.4
"2016","LG VX5300 ","2006","Main body","Smartphone","PCB",11.4
"2017","LG VX5300 ","2006","Main body","Smartphone","Others",9.8
"2018","iPhone 1st generation A1203 ","2007","Display","Smartphone","Aluminum",8
"2019","iPhone 1st generation A1203 ","2007","Display","Smartphone","Plastic",3.8
"2020","iPhone 1st generation A1203 ","2007","Display","Smartphone","Flat panel glass",5.4
"2021","iPhone 1st generation A1203 ","2007","Display","Smartphone","Other glass",17
"2022","iPhone 1st generation A1203 ","2007","Main body","Smartphone","Aluminum",44.2
"2023","iPhone 1st generation A1203 ","2007","Main body","Smartphone","Copper",0.5
"2024","iPhone 1st generation A1203 ","2007","Main body","Smartphone","Steel",0.5
"2025","iPhone 1st generation A1203 ","2007","Main body","Smartphone","Plastic",16.7
"2026","iPhone 1st generation A1203 ","2007","Main body","Smartphone","Li-ion battery",26.1
"2027","iPhone 1st generation A1203 ","2007","Main body","Smartphone","PCB",14.6
"2028","iPhone 1st generation A1203 ","2007","Main body","Smartphone","Others",7.6
"2029","Motorola ROKR ","RIZR Z6 ","Display","Smartphone","Plastic",1.3
"2030","Motorola ROKR ","RIZR Z6 ","Display","Smartphone","Flat panel glass",2.9
"2031","Motorola ROKR ","RIZR Z6 ","Main body","Smartphone","Copper",1.5
"2032","Motorola ROKR ","RIZR Z6 ","Main body","Smartphone","Steel",30.1
"2033","Motorola ROKR ","RIZR Z6 ","Main body","Smartphone","Plastic",36.2
"2034","Motorola ROKR ","RIZR Z6 ","Main body","Smartphone","Li-ion battery",19.4
"2035","Motorola ROKR ","RIZR Z6 ","Main body","Smartphone","PCB",16.1
"2036","iPhone 3G A1241 ","2008","Display","Smartphone","Aluminum",10.7
"2037","iPhone 3G A1241 ","2008","Display","Smartphone","Plastic",5.1
"2038","iPhone 3G A1241 ","2008","Display","Smartphone","Flat panel glass",7.3
"2039","iPhone 3G A1241 ","2008","Display","Smartphone","Other glass",22.74
"2040","iPhone 3G A1241 ","2008","Main body","Smartphone","Aluminum",26.6
"2041","iPhone 3G A1241 ","2008","Main body","Smartphone","Copper",2.3
"2042","iPhone 3G A1241 ","2008","Main body","Smartphone","Steel",0.4
"2043","iPhone 3G A1241 ","2008","Main body","Smartphone","Plastic",19.8
"2044","iPhone 3G A1241 ","2008","Main body","Smartphone","Li-ion battery",20.7
"2045","iPhone 3G A1241 ","2008","Main body","Smartphone","PCB",15.1
"2046","iPhone 3G A1241 ","2008","Main body","Smartphone","Others",2.76
"2047","Blackberry Curve 8900 ","2008","Display","Smartphone","Aluminum",4.3
"2048","Blackberry Curve 8900 ","2008","Display","Smartphone","Plastic",0.3
"2049","Blackberry Curve 8900 ","2008","Display","Smartphone","PCB",1.1
"2050","Blackberry Curve 8900 ","2008","Display","Smartphone","Flat panel glass",8.2
"2051","Blackberry Curve 8900 ","2008","Main body","Smartphone","Steel",4.5
"2052","Blackberry Curve 8900 ","2008","Main body","Smartphone","Plastic",22.4
"2053","Blackberry Curve 8900 ","2008","Main body","Smartphone","Li-ion battery",29.7
"2054","Blackberry Curve 8900 ","2008","Main body","Smartphone","PCB",17.9
"2055","Blackberry Curve 8900 ","2008","Main body","Smartphone","Other metals",13.5
"2056","Blackberry Curve 8900 ","2008","Main body","Smartphone","Others",4.4
"2057","Motorola Droid MB810 ","2010","Display","Smartphone","Aluminum",7.2
"2058","Motorola Droid MB810 ","2010","Display","Smartphone","Plastic",6
"2059","Motorola Droid MB810 ","2010","Display","Smartphone","Flat panel glass",7.4
"2060","Motorola Droid MB810 ","2010","Display","Smartphone","Other glass",18.1
"2061","Motorola Droid MB810 ","2010","Main body","Smartphone","Aluminum",10.5
"2062","Motorola Droid MB810 ","2010","Main body","Smartphone","Copper",0.9
"2063","Motorola Droid MB810 ","2010","Main body","Smartphone","Steel",22.8
"2064","Motorola Droid MB810 ","2010","Main body","Smartphone","Plastic",24.2
"2065","Motorola Droid MB810 ","2010","Main body","Smartphone","Li-ion battery",30
"2066","Motorola Droid MB810 ","2010","Main body","Smartphone","PCB",18.3
"2067","Motorola Droid MB810 ","2010","Main body","Smartphone","Others",1.1
"2068","Samsung Epic 4G SPHD700 ","2010","Display","Smartphone","Aluminum",8.2
"2069","Samsung Epic 4G SPHD700 ","2010","Display","Smartphone","Plastic",5.2
"2070","Samsung Epic 4G SPHD700 ","2010","Display","Smartphone","Flat panel glass",7.6
"2071","Samsung Epic 4G SPHD700 ","2010","Display","Smartphone","Other glass",13.6
"2072","Samsung Epic 4G SPHD700 ","2010","Main body","Smartphone","Copper",5.2
"2073","Samsung Epic 4G SPHD700 ","2010","Main body","Smartphone","Steel",0.9
"2074","Samsung Epic 4G SPHD700 ","2010","Main body","Smartphone","Plastic",28.9
"2075","Samsung Epic 4G SPHD700 ","2010","Main body","Smartphone","Li-ion battery",32.1
"2076","Samsung Epic 4G SPHD700 ","2010","Main body","Smartphone","PCB",14.1
"2077","Samsung Epic 4G SPHD700 ","2010","Main body","Smartphone","Other metals",27
"2078","Samsung Epic 4G SPHD700 ","2010","Main body","Smartphone","Others",13.1
"2079","ZTE Z992 ","2013","Display","Smartphone","Aluminum",7
"2080","ZTE Z992 ","2013","Display","Smartphone","Plastic",3.7
"2081","ZTE Z992 ","2013","Display","Smartphone","Flat panel glass",7.9
"2082","ZTE Z992 ","2013","Display","Smartphone","Other glass",14.7
"2083","ZTE Z992 ","2013","Main body","Smartphone","Aluminum",0.1
"2084","ZTE Z992 ","2013","Main body","Smartphone","Copper",0.3
"2085","ZTE Z992 ","2013","Main body","Smartphone","Steel",19.8
"2086","ZTE Z992 ","2013","Main body","Smartphone","Plastic",24.3
"2087","ZTE Z992 ","2013","Main body","Smartphone","Li-ion battery",30.3
"2088","ZTE Z992 ","2013","Main body","Smartphone","PCB",14.8
"2089","Samsung Duos GTI9082 ","2013","Display","Smartphone","Aluminum",13.4
"2090","Samsung Duos GTI9082 ","2013","Display","Smartphone","Plastic",8.6
"2091","Samsung Duos GTI9082 ","2013","Display","Smartphone","PCB",0.6
"2092","Samsung Duos GTI9082 ","2013","Display","Smartphone","Flat panel glass",12.4
"2093","Samsung Duos GTI9082 ","2013","Display","Smartphone","Other glass",21.7
"2094","Samsung Duos GTI9082 ","2013","Main body","Smartphone","Aluminum",0.5
"2095","Samsung Duos GTI9082 ","2013","Main body","Smartphone","Copper",0.2
"2096","Samsung Duos GTI9082 ","2013","Main body","Smartphone","Steel",5.3
"2097","Samsung Duos GTI9082 ","2013","Main body","Smartphone","Plastic",47.5
"2098","Samsung Duos GTI9082 ","2013","Main body","Smartphone","Li-ion battery",37.1
"2099","Samsung Duos GTI9082 ","2013","Main body","Smartphone","PCB",14
"2100","Motorola Moto_E XT1527 ","2015","Display","Smartphone","Aluminum",7.5
"2101","Motorola Moto_E XT1527 ","2015","Display","Smartphone","Plastic",5.4
"2102","Motorola Moto_E XT1527 ","2015","Display","Smartphone","Flat panel glass",7.8
"2103","Motorola Moto_E XT1527 ","2015","Display","Smartphone","Other glass",20.4
"2104","Motorola Moto_E XT1527 ","2015","Main body","Smartphone","Aluminum",1
"2105","Motorola Moto_E XT1527 ","2015","Main body","Smartphone","Copper",1.4
"2106","Motorola Moto_E XT1527 ","2015","Main body","Smartphone","Steel",4.9
"2107","Motorola Moto_E XT1527 ","2015","Main body","Smartphone","Plastic",28.5
"2108","Motorola Moto_E XT1527 ","2015","Main body","Smartphone","Li-ion battery",39
"2109","Motorola Moto_E XT1527 ","2015","Main body","Smartphone","PCB",26.3
"2110","Samsung Galaxy S6 SMG920V","2015","Display","Smartphone","Aluminum",0.4
"2111","Samsung Galaxy S6 SMG920V","2015","Display","Smartphone","Flat panel glass",5.7
"2112","Samsung Galaxy S6 SMG920V","2015","Display","Smartphone","Other glass",20.2
"2113","Samsung Galaxy S6 SMG920V","2015","Main body","Smartphone","Aluminum",20.2
"2114","Samsung Galaxy S6 SMG920V","2015","Main body","Smartphone","Copper",2.35
"2115","Samsung Galaxy S6 SMG920V","2015","Main body","Smartphone","Steel",3.6
"2116","Samsung Galaxy S6 SMG920V","2015","Main body","Smartphone","Plastic",15.05
"2117","Samsung Galaxy S6 SMG920V","2015","Main body","Smartphone","Li-ion battery",39
"2118","Samsung Galaxy S6 SMG920V","2015","Main body","Smartphone","PCB",17.6
"2119","Samsung Galaxy S6 SMG920V","2015","Main body","Smartphone","Others",14.6
"2120","Nest learning thermostat 1st generation 01A ","2011","Base plate assembly"," Smart & non-smart thermostat","Aluminum",0.5
"2121","Nest learning thermostat 1st generation 01A ","2011","Base plate assembly"," Smart & non-smart thermostat","Steel",0.2
"2122","Nest learning thermostat 1st generation 01A ","2011","Base plate assembly"," Smart & non-smart thermostat","Plastic",34.4
"2123","Nest learning thermostat 1st generation 01A ","2011","Base plate assembly"," Smart & non-smart thermostat","PCB",12.5
"2124","Nest learning thermostat 1st generation 01A ","2011","Display back part"," Smart & non-smart thermostat","Aluminum",0.6
"2125","Nest learning thermostat 1st generation 01A ","2011","Display back part"," Smart & non-smart thermostat","Copper",0.3
"2126","Nest learning thermostat 1st generation 01A ","2011","Display back part"," Smart & non-smart thermostat","Steel",5.4
"2127","Nest learning thermostat 1st generation 01A ","2011","Display back part"," Smart & non-smart thermostat","Plastic",33.5
"2128","Nest learning thermostat 1st generation 01A ","2011","Display front part assembly"," Smart & non-smart thermostat","Aluminum",23.8
"2129","Nest learning thermostat 1st generation 01A ","2011","Display front part assembly"," Smart & non-smart thermostat","Copper",0.5
"2130","Nest learning thermostat 1st generation 01A ","2011","Display front part assembly"," Smart & non-smart thermostat","Steel",13.1
"2131","Nest learning thermostat 1st generation 01A ","2011","Display front part assembly"," Smart & non-smart thermostat","Plastic",40.7
"2132","Nest learning thermostat 1st generation 01A ","2011","Display front part assembly"," Smart & non-smart thermostat","Li-ion battery",11.5
"2133","Nest learning thermostat 1st generation 01A ","2011","Display front part assembly"," Smart & non-smart thermostat","PCB",15.7
"2134","Nest learning thermostat 1st generation 01A ","2011","Display front part assembly"," Smart & non-smart thermostat","Flat panel glass",9.7
"2135","Nest learning thermostat 1st generation 01A ","2011","Display front part assembly"," Smart & non-smart thermostat","Others",0.4
"2136","Nest learning thermostat 1st generation 01A ","2011","Others components*"," Smart & non-smart thermostat","Steel",64.8
"2137","Nest learning thermostat 1st generation 01A ","2011","Others components*"," Smart & non-smart thermostat","Plastic",65.3
"2138","Ecobee 2nd generation EB-STATe3-02 ","2015","Base plate assembly"," Smart & non-smart thermostat","Steel",3
"2139","Ecobee 2nd generation EB-STATe3-02 ","2015","Base plate assembly"," Smart & non-smart thermostat","Plastic",36.6
"2140","Ecobee 2nd generation EB-STATe3-02 ","2015","Display back part"," Smart & non-smart thermostat","Plastic",16.1
"2141","Ecobee 2nd generation EB-STATe3-02 ","2015","Display front part assembly"," Smart & non-smart thermostat","Copper",1.05
"2142","Ecobee 2nd generation EB-STATe3-02 ","2015","Display front part assembly"," Smart & non-smart thermostat","Steel",0.8
"2143","Ecobee 2nd generation EB-STATe3-02 ","2015","Display front part assembly"," Smart & non-smart thermostat","Plastic",47.75
"2144","Ecobee 2nd generation EB-STATe3-02 ","2015","Display front part assembly"," Smart & non-smart thermostat","Li-ion battery",3.1
"2145","Ecobee 2nd generation EB-STATe3-02 ","2015","Display front part assembly"," Smart & non-smart thermostat","PCB",43.4
"2146","Ecobee 2nd generation EB-STATe3-02 ","2015","Display front part assembly"," Smart & non-smart thermostat","Flat panel glass",18
"2147","Ecobee 2nd generation EB-STATe3-02 ","2015","Display front part assembly"," Smart & non-smart thermostat","Others",0.3
"2148","Ecobee 2nd generation EB-STATe3-02 ","2015","Sensor"," Smart & non-smart thermostat","Steel",1.9
"2149","Ecobee 2nd generation EB-STATe3-02 ","2015","Sensor"," Smart & non-smart thermostat","Plastic",15.5
"2150","Ecobee 2nd generation EB-STATe3-02 ","2015","Sensor"," Smart & non-smart thermostat","Li-ion battery",3.1
"2151","Ecobee 2nd generation EB-STATe3-02 ","2015","Sensor"," Smart & non-smart thermostat","PCB",5.5
"2152","Honeywell non-programmable RTH111B ","approx. 2011","Base plate assembly"," Smart & non-smart thermostat","Steel",3.1
"2153","Honeywell non-programmable RTH111B ","approx. 2011","Base plate assembly"," Smart & non-smart thermostat","Plastic",29.3
"2154","Honeywell non-programmable RTH111B ","approx. 2011","Display back part"," Smart & non-smart thermostat","Steel",4.4
"2155","Honeywell non-programmable RTH111B ","approx. 2011","Display back part"," Smart & non-smart thermostat","Plastic",17.8
"2156","Honeywell non-programmable RTH111B ","approx. 2011","Display front part assembly"," Smart & non-smart thermostat","Plastic",39.5
"2157","Honeywell non-programmable RTH111B ","approx. 2011","Display front part assembly"," Smart & non-smart thermostat","PCB",41.2
"2158","Honeywell non-programmable RTH111B ","approx. 2011","Display front part assembly"," Smart & non-smart thermostat","Flat panel glass",6.3
"2159","Honeywell non-programmable RTH111B ","approx. 2011","Display front part assembly"," Smart & non-smart thermostat","Others",1.8
"2160","Honeywell programmable ","unknown model ","Base plate assembly"," Smart & non-smart thermostat","Steel",4.4
"2161","Honeywell programmable ","unknown model ","Base plate assembly"," Smart & non-smart thermostat","Plastic",27.8
"2162","Honeywell programmable ","unknown model ","Display back part"," Smart & non-smart thermostat","Plastic",17.8
"2163","Honeywell programmable ","unknown model ","Display front part assembly"," Smart & non-smart thermostat","Plastic",36.6
"2164","Honeywell programmable ","unknown model ","Display front part assembly"," Smart & non-smart thermostat","PCB",43.9
"2165","Honeywell programmable ","unknown model ","Display front part assembly"," Smart & non-smart thermostat","Flat panel glass",9.2
"2166","Honeywell programmable ","unknown model ","Display front part assembly"," Smart & non-smart thermostat","Others",3
"2167","Samsung Galaxy Tab GT-P7510 ","2011","Battery","Tablet ","Steel",0.3
"2168","Samsung Galaxy Tab GT-P7510 ","2011","Battery","Tablet ","Li-ion battery",135
"2169","Samsung Galaxy Tab GT-P7510 ","2011","Casing","Tablet ","Plastic",75
"2170","Samsung Galaxy Tab GT-P7510 ","2011","Display","Tablet ","Copper",1.2
"2171","Samsung Galaxy Tab GT-P7510 ","2011","Display","Tablet ","Steel",20
"2172","Samsung Galaxy Tab GT-P7510 ","2011","Display","Tablet ","Plastic",48.1
"2173","Samsung Galaxy Tab GT-P7510 ","2011","Display","Tablet ","PCB",6.7
"2174","Samsung Galaxy Tab GT-P7510 ","2011","Display","Tablet ","Flat panel glass",55
"2175","Samsung Galaxy Tab GT-P7510 ","2011","Display","Tablet ","Other glass",110
"2176","Samsung Galaxy Tab GT-P7510 ","2011","Display","Tablet ","Others",1.2
"2177","Samsung Galaxy Tab GT-P7510 ","2011","Interior parts","Tablet ","Aluminum",45
"2178","Samsung Galaxy Tab GT-P7510 ","2011","Interior parts","Tablet ","Copper",2.7
"2179","Samsung Galaxy Tab GT-P7510 ","2011","Interior parts","Tablet ","Steel",7.8
"2180","Samsung Galaxy Tab GT-P7510 ","2011","Interior parts","Tablet ","Plastic",4.3
"2181","Samsung Galaxy Tab GT-P7510 ","2011","Interior parts","Tablet ","PCB",2.7
"2182","Samsung Galaxy Tab GT-P7510 ","2011","Interior parts","Tablet ","Others",0.3
"2183","Samsung Galaxy Tab GT-P7510 ","2011","Motherboard","Tablet ","PCB",45
"2184","Samsung Galaxy Tab 4 SM-T530 ","2014","Battery","Tablet ","Steel",0.3
"2185","Samsung Galaxy Tab 4 SM-T530 ","2014","Battery","Tablet ","Li-ion battery",125
"2186","Samsung Galaxy Tab 4 SM-T530 ","2014","Casing","Tablet ","Plastic",65
"2187","Samsung Galaxy Tab 4 SM-T530 ","2014","Casing","Tablet ","Others",1
"2188","Samsung Galaxy Tab 4 SM-T530 ","2014","Display","Tablet ","Steel",20
"2189","Samsung Galaxy Tab 4 SM-T530 ","2014","Display","Tablet ","Plastic",43.5
"2190","Samsung Galaxy Tab 4 SM-T530 ","2014","Display","Tablet ","PCB",7.3
"2191","Samsung Galaxy Tab 4 SM-T530 ","2014","Display","Tablet ","Flat panel glass",60
"2192","Samsung Galaxy Tab 4 SM-T530 ","2014","Display","Tablet ","Other glass",90
"2193","Samsung Galaxy Tab 4 SM-T530 ","2014","Display","Tablet ","Others",1.4
"2194","Samsung Galaxy Tab 4 SM-T530 ","2014","Interior parts","Tablet ","Copper",2.2
"2195","Samsung Galaxy Tab 4 SM-T530 ","2014","Interior parts","Tablet ","Steel",6.1
"2196","Samsung Galaxy Tab 4 SM-T530 ","2014","Interior parts","Tablet ","Plastic",41.3
"2197","Samsung Galaxy Tab 4 SM-T530 ","2014","Interior parts","Tablet ","PCB",2.4
"2198","Samsung Galaxy Tab 4 SM-T530 ","2014","Interior parts","Tablet ","Others",0.2
"2199","Samsung Galaxy Tab 4 SM-T530 ","2014","Motherboard","Tablet ","PCB",26.2
"2200","Apple iPad 8GB 1st gen ","2009","Battery","Tablet ","Li-ion battery",129
"2201","Apple iPad 8GB 1st gen ","2009","Casing","Tablet ","Aluminum",136
"2202","Apple iPad 8GB 1st gen ","2009","Casing","Tablet ","Steel",3.1
"2203","Apple iPad 8GB 1st gen ","2009","Casing","Tablet ","Plastic",12
"2204","Apple iPad 8GB 1st gen ","2009","Display*","Tablet ","Flat panel glass",154
"2205","Apple iPad 8GB 1st gen ","2009","Display*","Tablet ","Other glass",188
"2206","Apple iPad 8GB 1st gen ","2009","Interior parts","Tablet ","Aluminum",1.2
"2207","Apple iPad 8GB 1st gen ","2009","Interior parts","Tablet ","Copper",1.1
"2208","Apple iPad 8GB 1st gen ","2009","Interior parts","Tablet ","Plastic",24.4
"2209","Apple iPad 8GB 1st gen ","2009","Interior parts","Tablet ","Others",7.5
"2210","Apple iPad 8GB 1st gen ","2009","Motherboard","Tablet ","Steel",9.4
"2211","Apple iPad 8GB 1st gen ","2009","Motherboard","Tablet ","PCB",20.1
"2212","Panasonic Omnivision, PV 4920 ","1990","Disc drive","VCR","Copper",26
"2213","Panasonic Omnivision, PV 4920 ","1990","Disc drive","VCR","Steel",1453.7
"2214","Panasonic Omnivision, PV 4920 ","1990","Disc drive","VCR","Plastic",63.8
"2215","Panasonic Omnivision, PV 4920 ","1990","Disc drive","VCR","PCB",63.2
"2216","Panasonic Omnivision, PV 4920 ","1990","Interiror frame","VCR","Plastic",343
"2217","Panasonic Omnivision, PV 4920 ","1990","Interiror frame","VCR","PCB",69
"2218","Panasonic Omnivision, PV 4920 ","1990","Motherboard","VCR","PCB",367
"2219","Panasonic Omnivision, PV 4920 ","1990","Outer case","VCR","Steel",970.3
"2220","Panasonic Omnivision, PV 4920 ","1990","Outer case","VCR","Plastic",257
