"available","availableText","brand","categories/0","categories/1","ean","endedDate","image","images/0","images/1","images/2","images/3","images/4","images/5","images/6","images/7","images/8","images/9","images/10","images/11","images/12","images/13","images/14","images/15","images/16","images/17","images/18","images/19","images/20","images/21","images/22","images/23","images/24","images/25","images/26","images/27","images/28","images/29","images/30","images/31","images/32","images/33","images/34","images/35","images/36","images/37","images/38","images/39","images/40","images/41","images/42","images/43","images/44","images/45","images/46","images/47","images/48","images/49","images/50","images/51","images/52","images/53","images/54","images/55","images/56","images/57","images/58","images/59","images/60","images/61","images/62","images/63","images/64","images/65","images/66","images/67","images/68","images/69","images/70","images/71","images/72","itemLocation","itemNumber","mpn","price","priceWithCurrency","seller","sold","subTitle","title","type","upc","url","wasPrice","wasPriceWithCurrency","whyToBuy/0","whyToBuy/1"
,,"HP","PC Laptops & Netbooks",,"Does Not Apply",,"https://i.ebayimg.com/images/g/X54AAOSwec1j4a0O/s-l500.jpg","https://i.ebayimg.com/images/g/X54AAOSwec1j4a0O/s-l1000.jpg","https://i.ebayimg.com/images/g/PrQAAOSwOXpj4a0O/s-l1000.jpg","https://i.ebayimg.com/images/g/h3IAAOSwz9Zj4a0O/s-l1000.jpg","https://i.ebayimg.com/images/g/7EgAAOSwGqZj4a0P/s-l1000.jpg","https://i.ebayimg.com/images/g/VugAAOSwjsVj4a0P/s-l1000.jpg","https://i.ebayimg.com/images/g/fKsAAOSw6oFj4a0P/s-l1000.jpg","https://i.ebayimg.com/images/g/61EAAOSwVFdj4a0O/s-l1000.jpg","https://i.ebayimg.com/images/g/AhQAAOSwcYFj4a0P/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Preston, United Kingdom","125758562837","HP EliteBook 840 G3","408","£408.00","bargain*hardware",,"","HP EliteBook 840 G3 i5 (2.4GHz) 8GB RAM 512GB SSD Windows 10 Pro 14"" UK Laptop","Notebook/Laptop",,"https://www.ebay.co.uk/itm/125758562837",,,,
,,"Dell","PC Laptops & Netbooks",,,,"https://i.ebayimg.com/images/g/eQMAAOSw4otjGcgV/s-l500.jpg","https://i.ebayimg.com/images/g/eQMAAOSw4otjGcgV/s-l1000.jpg","https://i.ebayimg.com/images/g/P7sAAOSw0jxjGcgV/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Brixham, United Kingdom","304622986895","E7270 16GB 512GB","279.9","£279.90","surfers.pl",,"","Dell Latitude E7270 12.5"" Core i5 16GB 512GB SSD Cam HDMI WiFi W10 Pro Laptop",,,"https://www.ebay.co.uk/itm/304622986895",,,,
,,"Lenovo","PC Laptops & Netbooks",,"NA",,"https://i.ebayimg.com/images/g/6pkAAOSwtOdjl1K-/s-l500.jpg","https://i.ebayimg.com/images/g/6pkAAOSwtOdjl1K-/s-l1000.jpg","https://i.ebayimg.com/images/g/OmYAAOSwoc9jl1K4/s-l1000.jpg","https://i.ebayimg.com/images/g/8pIAAOSwKkVjl1LB/s-l1000.jpg","https://i.ebayimg.com/images/g/aO4AAOSwpOdjl1K9/s-l1000.jpg","https://i.ebayimg.com/images/g/Fs0AAOSw0qFjl1K~/s-l1000.jpg","https://i.ebayimg.com/images/g/EZYAAOSwGoJjl1K8/s-l1000.jpg","https://i.ebayimg.com/images/g/p8YAAOSwX~Rjl1Kz/s-l1000.jpg","https://i.ebayimg.com/images/g/gDMAAOSwCTRjl1K9/s-l1000.jpg","https://i.ebayimg.com/images/g/1RkAAOSwc~Zjl1Kz/s-l1000.jpg","https://i.ebayimg.com/images/g/FxEAAOSwyTpjl1K2/s-l1000.jpg","https://i.ebayimg.com/images/g/zSgAAOSwEYZjl1K1/s-l1000.jpg","https://i.ebayimg.com/images/g/wYMAAOSwk2Njl1K~/s-l1000.jpg","https://i.ebayimg.com/images/g/EiIAAOSwsqNjl1K3/s-l1000.jpg","https://i.ebayimg.com/images/g/XlYAAOSwfupjl1K5/s-l1000.jpg","https://i.ebayimg.com/images/g/gkYAAOSw-LJjl1Kz/s-l1000.jpg","https://i.ebayimg.com/images/g/ZCwAAOSwUb9jl1LB/s-l1000.png","https://i.ebayimg.com/images/g/~1IAAOSwUOhjl1LI/s-l1000.png","https://i.ebayimg.com/images/g/O4kAAOSwxwljl1LF/s-l1000.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CHESTER, Cheshire, United Kingdom","255875322662","NA","159.99","£159.99","bluecybercow",,"","Lenovo ThinkPad Yoga 260 Windows 10 12.5"" Laptop Intel i5 6200U 4GB 120GB SSD","Notebook/Laptop",,"https://www.ebay.co.uk/itm/255875322662",,,,
,,"Asus","Laptops & Netbooks",,"4711081010050",,"https://i.ebayimg.com/images/g/jDwAAOSwatxjKw2I/s-l500.jpg","https://i.ebayimg.com/images/g/jDwAAOSwatxjKw2I/s-l1000.jpg","https://i.ebayimg.com/images/g/Ec4AAOSwTapjKw2K/s-l1000.jpg","https://i.ebayimg.com/images/g/BhoAAOSweIZjKw2L/s-l1000.jpg","https://i.ebayimg.com/images/g/pfYAAOSwQItjKw2O/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oldham, United Kingdom","234703426987","X415JA-EK080T","429.99","£429.99","outlet-returns.shop",,"Refurbished - 12 Month Warranty - Fast & Free Delivery","Asus X415JA-EK080T 14"" Laptop Core i7 8GB RAM 521GB SSD Silver","Laptop",,"https://www.ebay.co.uk/itm/234703426987",,,,
,,"Lenovo","Laptops & Netbooks",,"0195890016740",,"https://i.ebayimg.com/images/g/ECoAAOSw74Jh1YIn/s-l500.jpg","https://i.ebayimg.com/images/g/ECoAAOSw74Jh1YIn/s-l1000.jpg","https://i.ebayimg.com/images/g/Y6sAAOSwIaBhtyec/s-l1000.jpg","https://i.ebayimg.com/images/g/HxcAAOSwRJth1YLK/s-l1000.png","https://i.ebayimg.com/images/g/o6AAAOSwVNRh1YIZ/s-l1000.jpg","https://i.ebayimg.com/images/g/Kr0AAOSwK4Jh1YIl/s-l1000.jpg","https://i.ebayimg.com/images/g/HHQAAOSwTSJh1YIW/s-l1000.jpg","https://i.ebayimg.com/images/g/iksAAOSwr1Vh1YIf/s-l1000.jpg","https://i.ebayimg.com/images/g/SuMAAOSwyG5h1YIh/s-l1000.jpg","https://i.ebayimg.com/images/g/~3wAAOSwTUlh1YIj/s-l1000.jpg","https://i.ebayimg.com/images/g/L~YAAOSw2xVh1YIq/s-l1000.jpg","https://i.ebayimg.com/images/g/7ioAAOSwb41h1YIt/s-l1000.jpg","https://i.ebayimg.com/images/g/LVgAAOSwd05h1YIv/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Nottingham, United Kingdom","115489450462","82H9008HUK","699.99","£699.99","tekshop",,"","Lenovo IdeaPad 3 17ITL6 17"" Laptop Full HD i5-1135G7 8GB 256GB SSD 82H9008HUK #A","Notebook/Laptop","0195890016740","https://www.ebay.co.uk/itm/115489450462",,,,
,,"Dell","PC Laptops & Netbooks",,"Does not apply",,"https://i.ebayimg.com/images/g/oBYAAOSwWbFe3pIB/s-l500.jpg","https://i.ebayimg.com/images/g/oBYAAOSwWbFe3pIB/s-l1000.jpg","https://i.ebayimg.com/images/g/U20AAOSwpIhe3pWz/s-l1000.jpg","https://i.ebayimg.com/images/g/vMcAAOSwUKZe3pW0/s-l1000.jpg","https://i.ebayimg.com/images/g/AgcAAOSwYfBe3pIF/s-l1000.jpg","https://i.ebayimg.com/images/g/7~UAAOSw8WJe3pIG/s-l1000.jpg","https://i.ebayimg.com/images/g/JpkAAOSw3Rxe3pIH/s-l1000.jpg","https://i.ebayimg.com/images/g/VNcAAOSwURNe3pIH/s-l1000.jpg","https://i.ebayimg.com/images/g/HrcAAOSwVHle3pII/s-l1000.jpg","https://i.ebayimg.com/images/g/9fcAAOSwKU9f2pCk/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sheffield, United Kingdom","143987202649","Does Not Apply","449.99","£449.99","123gonesold",,"","Dell 14 5490 Intel® i5-10210U 12GB 256GB M.2 NVMe 14.0-inch FHD WIFI WEB CAMERA","Notebook/Laptop",,"https://www.ebay.co.uk/itm/143987202649",,,,
,,"Dell","PC Laptops & Netbooks",,"697937224793",,"https://i.ebayimg.com/images/g/NFkAAOSwML9i4HqE/s-l500.jpg","https://i.ebayimg.com/images/g/NFkAAOSwML9i4HqE/s-l1000.jpg","https://i.ebayimg.com/images/g/HoEAAOSwz8pi4HqE/s-l1000.jpg","https://i.ebayimg.com/images/g/U9AAAOSwKBti4HqF/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Murarrie, Australia","195245895031","Does not apply","499","AU $499.00","bneacttrader",,"","Dell Latitude 5285 2in1 Intel i7 7600u 2.80Ghz 16GB 512GB 12.3"" FHD Touch Win 11","Convertible 2-in-1 Laptop/Tablet","697937224793","https://www.ebay.co.uk/itm/195245895031",,,,
,,"HP","Laptops & Netbooks",,"192545965576",,"https://i.ebayimg.com/images/g/3cYAAOSwYwNgxIp7/s-l500.jpg","https://i.ebayimg.com/images/g/3cYAAOSwYwNgxIp7/s-l1000.jpg","https://i.ebayimg.com/images/g/-jAAAOSwpEtgxIqu/s-l1000.jpg","https://i.ebayimg.com/images/g/1UYAAOSwO9BgxIsl/s-l1000.jpg","https://i.ebayimg.com/images/g/1kAAAOSwX31gxIs1/s-l1000.jpg","https://i.ebayimg.com/images/g/1Z4AAOSwO9BgxItf/s-l1000.jpg","https://i.ebayimg.com/images/g/CigAAOSwcBFgxIts/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manchester , United Kingdom","125563954756","4AR98EA#ABU","189","£189.00","xpogadgets",,"","HP 15-db0521sa  AMD A6-9225 4GB RAM 1TB HDD 15.6"" Laptop/# (Excellent )","Laptop",,"https://www.ebay.co.uk/itm/125563954756",,,,
,,"Lenovo","Laptops & Netbooks",,"0195042162745",,"https://i.ebayimg.com/images/g/cy4AAOSwioVg8rRJ/s-l500.png","https://i.ebayimg.com/images/g/cy4AAOSwioVg8rRJ/s-l1000.png","https://i.ebayimg.com/images/g/-KAAAOSwtfhg8rRd/s-l1000.jpg","https://i.ebayimg.com/images/g/34EAAOSwcEdg8rRd/s-l1000.jpg","https://i.ebayimg.com/images/g/SlQAAOSwq4Fg8rRe/s-l1000.jpg","https://i.ebayimg.com/images/g/XS8AAOSw7-Vg8rRe/s-l1000.jpg","https://i.ebayimg.com/images/g/eoUAAOSwX4Ng8rRf/s-l1000.jpg","https://i.ebayimg.com/images/g/eoYAAOSwX4Ng8rRg/s-l1000.jpg","https://i.ebayimg.com/images/g/eocAAOSwX4Ng8rRh/s-l1000.jpg","https://i.ebayimg.com/images/g/3nEAAOSwZQpg8rRh/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oxford, United Kingdom","133837433429","81X1005XUK","649.95","£649.95","bizitshopuk",,"","Lenovo Flex 5 14"" Touch FHD Intel i7-1065G7 512GB SSD 8GB RAM Laptop - Win 10","Convertible 2-in-1 Laptop/Tablet",,"https://www.ebay.co.uk/itm/133837433429",,,,
,,"ASUS","PC Laptops & Netbooks",,,,"https://i.ebayimg.com/images/g/3hUAAOSwvm1jicYE/s-l500.png","https://i.ebayimg.com/images/g/3hUAAOSwvm1jicYE/s-l1000.png","https://i.ebayimg.com/images/g/iJ0AAOSwEetjicYB/s-l1000.jpg","https://i.ebayimg.com/images/g/V80AAOSwkZ5jicYB/s-l1000.jpg","https://i.ebayimg.com/images/g/-gUAAOSw09djicYB/s-l1000.jpg","https://i.ebayimg.com/images/g/I20AAOSwHAFjicYB/s-l1000.jpg","https://i.ebayimg.com/images/g/00cAAOSwkjpjicYB/s-l1000.jpg","https://i.ebayimg.com/images/g/qUoAAOSwZVhjicYB/s-l1000.jpg","https://i.ebayimg.com/images/g/23IAAOSwV5BjicYB/s-l1000.jpg","https://i.ebayimg.com/images/g/H14AAOSw0BljWEYa/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stoke-on-Trent, Staffordshire, United Kingdom","155366003128","Refurbished Laptop, School Computer, Notebook, PC, 10/100 LAN","275","£275.00","noble_cruncher_shop",,"","ASUS x360 2 in 1 Convertible Laptop Tablet Intel i5 256GB SSD 13.3"" Touch","Notebook/Laptop",,"https://www.ebay.co.uk/itm/155366003128",,,,
,,"Dell","PC Laptops & Netbooks",,"NA",,"https://i.ebayimg.com/images/g/mh4AAOSwSbJjysAq/s-l500.jpg","https://i.ebayimg.com/images/g/mh4AAOSwSbJjysAq/s-l1000.jpg","https://i.ebayimg.com/images/g/yEQAAOSw9jtjysAn/s-l1000.jpg","https://i.ebayimg.com/images/g/HTMAAOSwbF9jysAp/s-l1000.jpg","https://i.ebayimg.com/images/g/3rsAAOSwJyxjysAr/s-l1000.jpg","https://i.ebayimg.com/images/g/-v4AAOSwcoVjysAr/s-l1000.jpg","https://i.ebayimg.com/images/g/qRUAAOSwvzxjzrJ4/s-l1000.jpg","https://i.ebayimg.com/images/g/NEIAAOSw1WVjysAs/s-l1000.jpg","https://i.ebayimg.com/images/g/FpkAAOSwww1jysAl/s-l1000.jpg","https://i.ebayimg.com/images/g/LtAAAOSwDupjysAk/s-l1000.jpg","https://i.ebayimg.com/images/g/2NgAAOSwqjVjysAm/s-l1000.jpg","https://i.ebayimg.com/images/g/8xAAAOSwkpRjysAn/s-l1000.jpg","https://i.ebayimg.com/images/g/1rcAAOSw8pBjysAs/s-l1000.jpg","https://i.ebayimg.com/images/g/XJkAAOSwRQVjysAr/s-l1000.jpg","https://i.ebayimg.com/images/g/Fu0AAOSwKI9jysAk/s-l1000.jpg","https://i.ebayimg.com/images/g/0~IAAOSwgcxjysAl/s-l1000.jpg","https://i.ebayimg.com/images/g/oV4AAOSwlIZjysAt/s-l1000.png","https://i.ebayimg.com/images/g/3-wAAOSwgFFjysAx/s-l1000.png","https://i.ebayimg.com/images/g/mYgAAOSwAoFjysAv/s-l1000.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CHESTER, Cheshire, United Kingdom","255942400646","NA","89.99","£89.99","bluecybercow",,"","Dell Latitude E5530 Windows 10 15.6"" Laptop Intel i5 3340M 2.7GHz 4GB 500GB HDD","Notebook/Laptop",,"https://www.ebay.co.uk/itm/255942400646",,,,
,,"HP","PC Laptops & Netbooks",,,,"https://i.ebayimg.com/images/g/TX0AAOSwRpRjEThe/s-l500.jpg","https://i.ebayimg.com/images/g/TX0AAOSwRpRjEThe/s-l1000.jpg","https://i.ebayimg.com/images/g/GRIAAOSw2LljEThf/s-l1000.jpg","https://i.ebayimg.com/images/g/LrcAAOSw1I5jEThV/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Harrow, United Kingdom","144853893793",,"229.99","£229.99","e-choiceonline2020",,"","HP Pro Book 430 G3, 13.3"", i5 Gen 6, 8GB, 128GB SSD, Win 10 Pro, 1 Year Warranty",,,"https://www.ebay.co.uk/itm/144853893793",,,,
,,"Lenovo","PC Laptops & Netbooks",,"Does Not Apply",,"https://i.ebayimg.com/images/g/iAwAAOSwoqJjmLSr/s-l500.jpg","https://i.ebayimg.com/images/g/iAwAAOSwoqJjmLSr/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DL6 3AY, United Kingdom","175550647876","254736","119.99","£119.99","qcrs.online",,"","Lenovo Thinkpad X240 12.5"" FHD Touch i5 8GB RAM 256GB Laptop Office 12M Warranty",,"Does Not Apply","https://www.ebay.co.uk/itm/175550647876",,,,
,,"Lenovo","PC Laptops & Netbooks",,"NA",,"https://i.ebayimg.com/images/g/Fp4AAOSwm7BjmcEV/s-l500.jpg","https://i.ebayimg.com/images/g/Fp4AAOSwm7BjmcEV/s-l1000.jpg","https://i.ebayimg.com/images/g/0X8AAOSwvqNjmcEW/s-l1000.jpg","https://i.ebayimg.com/images/g/7asAAOSwryZjmcEX/s-l1000.jpg","https://i.ebayimg.com/images/g/EAgAAOSw~6NjmcEY/s-l1000.jpg","https://i.ebayimg.com/images/g/9d0AAOSwfdZjmcEY/s-l1000.jpg","https://i.ebayimg.com/images/g/b~YAAOSwKvZjmcEY/s-l1000.jpg","https://i.ebayimg.com/images/g/l40AAOSwSVJjmcET/s-l1000.jpg","https://i.ebayimg.com/images/g/HawAAOSwMBNjmcES/s-l1000.jpg","https://i.ebayimg.com/images/g/G9gAAOSwNvpjmcET/s-l1000.jpg","https://i.ebayimg.com/images/g/zVcAAOSwGu5jmcEV/s-l1000.jpg","https://i.ebayimg.com/images/g/Ak8AAOSwcwRjmcEU/s-l1000.jpg","https://i.ebayimg.com/images/g/NPIAAOSwPXNjmcET/s-l1000.jpg","https://i.ebayimg.com/images/g/dY8AAOSwlNVjmcEV/s-l1000.jpg","https://i.ebayimg.com/images/g/WfkAAOSw8UtjmcEY/s-l1000.jpg","https://i.ebayimg.com/images/g/pqYAAOSw33xjmcEV/s-l1000.jpg","https://i.ebayimg.com/images/g/RrMAAOSw87pjmb1-/s-l1000.png","https://i.ebayimg.com/images/g/WLUAAOSwIX9jmb2B/s-l1000.png","https://i.ebayimg.com/images/g/2d4AAOSw3B5jmb1~/s-l1000.png",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"CHESTER, Cheshire, United Kingdom","255878403948","NA","164.99","£164.99","bluecybercow",,"","Lenovo ThinkPad T460S Windows 10 14"" Laptop Intel i5 6300U 2.4GHz 8GB 256GB SSD","Notebook/Laptop",,"https://www.ebay.co.uk/itm/255878403948",,,,
,,"HP","Laptops & Netbooks",,,,"https://i.ebayimg.com/images/g/4YgAAOSwTRNj48Ru/s-l500.jpg","https://i.ebayimg.com/images/g/4YgAAOSwTRNj48Ru/s-l1000.jpg","https://i.ebayimg.com/images/g/5OUAAOSwv0Nj48Rv/s-l1000.jpg","https://i.ebayimg.com/images/g/iGQAAOSwVnlj48Rx/s-l1000.jpg","https://i.ebayimg.com/images/g/lG8AAOSwd9Nj48Rz/s-l1000.jpg","https://i.ebayimg.com/images/g/kAMAAOSw11Nj48R1/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Milton Keynes, United Kingdom","175252971087","L5H57EA#ABU","273","£273.00 each","mobstars",,"","HP Pro X2 612 G2 i5-7th Gen 4GB RAM 256GB SSD Windows 10 Pro (L5H57EA#ABU)  A 🔥","tablet/laptop 2-in-1",,"https://www.ebay.co.uk/itm/175252971087",,,,
,,"Lenovo","Laptops & Netbooks",,"192940308008",,"https://i.ebayimg.com/images/g/mNEAAOSwcqlh6rU9/s-l500.jpg","https://i.ebayimg.com/images/g/mNEAAOSwcqlh6rU9/s-l1000.jpg","https://i.ebayimg.com/images/g/UYkAAOSwo4Jh6rVB/s-l1000.jpg","https://i.ebayimg.com/images/g/lVcAAOSwW4Zh6rVA/s-l1000.jpg","https://i.ebayimg.com/images/g/crwAAOSwCH1h6rVC/s-l1000.jpg","https://i.ebayimg.com/images/g/PpEAAOSwj69h6rVD/s-l1000.jpg","https://i.ebayimg.com/images/g/EGcAAOSw0Nhh6rVF/s-l1000.jpg","https://i.ebayimg.com/images/g/ltYAAOSwB7Fh6rVG/s-l1000.jpg","https://i.ebayimg.com/images/g/DQUAAOSw~JFh6rVH/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"London, United Kingdom","403317831906","81CT0085UK","449.99","£449.99","laptopoutletdirect",,"","Lenovo Yoga 730 Laptop i5-8250U 8GB RAM 256GB SSD 13.3"" FHD IPS Touch Win 10 HM","Notebook/Laptop",,"https://www.ebay.co.uk/itm/403317831906",,,,
,,"Microsoft","PC Laptops & Netbooks",,"Does Not Apply",,"https://i.ebayimg.com/images/g/3RQAAOSw-EBj09dW/s-l500.jpg","https://i.ebayimg.com/images/g/3RQAAOSw-EBj09dW/s-l1000.jpg","https://i.ebayimg.com/images/g/6rsAAOSwPPVj09dW/s-l1000.jpg","https://i.ebayimg.com/images/g/OrMAAOSwdIRj09dW/s-l1000.jpg","https://i.ebayimg.com/images/g/lTUAAOSwjf9j09dW/s-l1000.jpg","https://i.ebayimg.com/images/g/94QAAOSwqeVj09dW/s-l1000.jpg","https://i.ebayimg.com/images/g/ak0AAOSwnkdj09dX/s-l1000.jpg","https://i.ebayimg.com/images/g/TWkAAOSwD-pj09dX/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kent, United Kingdom","275649084811",,"597.98","£597.98","lizardtechsolutions",,"","Microsoft Surface Pro 7 12.3"" i5-1035G4 256GB 8GB Touchscreen Laptop Tablet B","Notebook/Laptop","Does Not Apply","https://www.ebay.co.uk/itm/275649084811",,,,
,,"Lenovo","Laptops & Netbooks",,"Does not apply",,"https://i.ebayimg.com/images/g/ZEEAAOSwcBhWWG8E/s-l500.jpg","https://i.ebayimg.com/images/g/ZEEAAOSwcBhWWG8E/s-l1000.jpg","https://i.ebayimg.com/images/g/oz4AAOSwxN5WWG8D/s-l1000.jpg","https://i.ebayimg.com/images/g/AigAAOSwp5JWWG8F/s-l1000.jpg","https://i.ebayimg.com/images/g/cYIAAOSwcBhWWG96/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Manchester , United Kingdom","262163321053","T430","220","£220.00","likeditems",,"","FAST Lenovo ThinkPad T430 Core i5 8GB 240GB SSD Win 10 Laptop Notebook Webcam","Laptop",,"https://www.ebay.co.uk/itm/262163321053",,,,
,,"Dell","Laptops & Netbooks",,,,"https://i.ebayimg.com/images/g/6OoAAOSwY2tiRxW0/s-l500.jpg","https://i.ebayimg.com/images/g/6OoAAOSwY2tiRxW0/s-l1000.jpg","https://i.ebayimg.com/images/g/UUMAAOSwnotiRxW0/s-l1000.jpg","https://i.ebayimg.com/images/g/KBgAAOSwK05iRxW1/s-l1000.jpg","https://i.ebayimg.com/images/g/bcsAAOSw~QNiRxW1/s-l1000.jpg","https://i.ebayimg.com/images/g/zL0AAOSwsn9iRxW1/s-l1000.jpg","https://i.ebayimg.com/images/g/cxkAAOSw~I1iRxW1/s-l1000.jpg","https://i.ebayimg.com/images/g/Q6cAAOSwOMpiRxW1/s-l1000.jpg","https://i.ebayimg.com/images/g/9uEAAOSwI~piRxW1/s-l1000.jpg","https://i.ebayimg.com/images/g/36EAAOSwNy9iRxW1/s-l1000.jpg","https://i.ebayimg.com/images/g/N8cAAOSwJIZiRxW1/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Wallasey, United Kingdom","325036656572","n/a","289.95","£289.95","carbon.i.t.sales",,"","Dell Latitude Laptop E5480 i5 7th Gen 8GB 256GBWindows 10 Pro 1 Year Warranty","Notebook/Laptop",,"https://www.ebay.co.uk/itm/325036656572",,,,
,,"HP","PC Laptops & Netbooks",,"Does Not Apply",,"https://i.ebayimg.com/images/g/kBIAAOSwgbdjtYM0/s-l500.jpg","https://i.ebayimg.com/images/g/kBIAAOSwgbdjtYM0/s-l1000.jpg","https://i.ebayimg.com/images/g/4ksAAOSwqQ9jtYM0/s-l1000.jpg","https://i.ebayimg.com/images/g/ShEAAOSwR2xjtYM0/s-l1000.jpg","https://i.ebayimg.com/images/g/PvoAAOSwgn1jtYM0/s-l1000.jpg","https://i.ebayimg.com/images/g/~mwAAOSwaVJjtYM0/s-l1000.jpg","https://i.ebayimg.com/images/g/CrUAAOSw1~hjtYM0/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Derbyshire, United Kingdom","195544761418","2R559EA#ABU","469.99","£469.99","tabretail",,"","HP Envy x360 15-ee0503na 15.6"" Touchscreen Laptop AMD Ryzen 5 4500U 8GB 512GB","Notebook/Laptop","194850749636","https://www.ebay.co.uk/itm/195544761418",,,,
,,"Lenovo","PC Laptops & Netbooks",,"5060818461566",,"https://i.ebayimg.com/images/g/YgYAAOSwXvNiZ872/s-l500.jpg","https://i.ebayimg.com/images/g/YgYAAOSwXvNiZ872/s-l1000.jpg","https://i.ebayimg.com/images/g/4F4AAOSw9vRiZ870/s-l1000.jpg","https://i.ebayimg.com/images/g/drUAAOSwtwdiZ871/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Coventry, United Kingdom","175576694955",,"372.95","£372.95","pcrenewed",,"","Lenovo ThinkPad X280 Intel Core I5-8250U 8GB RAM 2TB SSD Windows 11 Laptop",,,"https://www.ebay.co.uk/itm/175576694955",,,,
,,"Lenovo","PC Laptops & Netbooks",,"0195713939799",,"https://i.ebayimg.com/images/g/KzAAAOSw7RFj2kKk/s-l500.jpg","https://i.ebayimg.com/images/g/KzAAAOSw7RFj2kKk/s-l1000.jpg","https://i.ebayimg.com/images/g/vToAAOSwRQxj2kKl/s-l1000.jpg","https://i.ebayimg.com/images/g/3t4AAOSwem1j2kKn/s-l1000.jpg","https://i.ebayimg.com/images/g/F8oAAOSwdIRj2kKo/s-l1000.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Oldham, United Kingdom","234881322222","82EV005XUK","499.99","£499.99","outlet-returns.shop",,"Refurbished - 12 Month Warranty - Fast & Free Delivery","Lenovo Slim 7i 13"" Laptop Core i5 8GB RAM 256GB SSD QHD Moon White C Grade","Laptop",,"https://www.ebay.co.uk/itm/234881322222",,,,
