brand,price,title
Apple,129.99,Refurbished Apple iPad Air 2 A1566 (WiFi) 16GB Silver (Grade A+)
Apple,179.95,"Apple iPad 6th Gen 32GB Space Gray 9.7"" A1893 MR7F2LL/A WiFi Only Good (CF)"
,1299,"DELL Latitude 7210 Tablet, Intel Quad Core i5-10310U - 1.7GHz, 16GB, 256GB SSD"
Apple,339.99,"Apple iPad Pro 12.9"" (1st Gen) A1652 (WiFi + Cellular) 128GB Silver (Very Good)"
Apple,439.99,Apple iPad Pro 12.9(2nd Gen) A1671 (WiFi + Cellular)256GB Space Gray (Excellent)
Apple,279.99,"HP 600G2 PC Pentium G4400 3.3GHz 8GB 2TB+120SSD New 20""LCD Win10Pro SFF Computer"
,110.87,"TABLET SAMSUNG GALAXY TAB 2 7"" 3G ANDROID 4 1GB 8GB PER BAMBINI DA COLLEZIONE."
,499,"DELL Latitude 7285 Tablet, Core i5-7Y57 - 1.2 GHz, 8GB, 256GB SSD"
AT&T,94.99,"Apple iPad Mini 2nd Generation 7.9"" - 32GB All Colors (Unlocked) Stock"
,449,"DELL Latitude 7285 Tablet, Core i5-7Y57 - 1.2 GHz, 8GB, 256GB SSD *WQHD+*"
Apple,789.99,Apple iPad Pro 12.9-inch (5th Gen.) 256GB Space Gray WiFi Very Good Condition
Apple,109.99,Apple iPad Mini 3 - 7.9'' 16GB/64/128GB WiFi + 4G LTE GSM Unlocked - Good
Apple,279.99,"Apple iPad Pro 9.7""(1st Gen) A1673 (WiFi + Cellular)128GB Space Gray (Excellent)"
,429,"DELL Latitude 5290 Tablet, Core i5-8250U - 1.6GHz, 8GB, 256GB SSD *8 Gen. CPU*"
Lenovo,219.99,"Lenovo Tab M10 2 Gen 10.3"" FHD+ Octa-Core CPU 4GB 128GB Android 9.0 Pie Tablet"
Microsoft,499.99,"Microsoft Surface Pro 3 WIFI 64GB 128GB 256GB 12"" Intel Core M3 i5 i7 - Good"
Apple,349.99,"Apple iPad Pro 10.5"" A1709 (WiFi + Cellular Unlocked) 256GB Gray (Very Good)"
,1599,"Getac F110 G4 Fully Rugged Tablet, Core i5-7200U, 2.5GHz,8GB,256<wbr/>GB SSD"
Apple,121.49,"Apple iPad Air 2 - 16GB - All Colors - Wi-Fi + 4G, Unlocked - Very Good "
Apple,259.98,Apple iPad Air 2 9.7-inch 16GB 32GB 64GB 128GB Wi-Fi or Cellular All Colors
Apple,1500,Apple iPad Air 4 - 64GB 256GB - All Colors - Very Good Condition
Apple,549.99,Apple iPad Air 5th Gen 64GB Blue WiFi Excellent Condition
Apple,179.95,Apple iPad Air 2 9.7 Space Gray 64GB A1567 WiFi Cellular Verizon Very Good (AMX)
Samsung,188.99,Samsung Galaxy Tab S4 - 64GB - All Colors - Wi-Fi Only - Very Good Condition
Microsoft,400.49,Microsoft Surface Pro 5 - 256 GB - i5 - 8GB RAM - Silver - Tablet- Excellent
Apple,139.49,Apple iPad Mini 3 - 64GB - Gold - Wi-Fi Only - Good Condition
,799,"Microsoft Surface Pro 5 Tablet 1796, Core i5-7300U 2.6GHz,8GB,256<wbr/>GB SSD *WebCam*"
Microsoft,368.99,Microsoft Surface Pro 6 - Core i5 - 256GB (8GB RAM) -Silver Tablet - Good
Samsung,99.99,"Samsung Galaxy Tab E 8"" T377W 16GB Rogers + GSM Unlocked Tablet Open Box"
Samsung,89.99,"Samsung Galaxy Tab E T377A 16GB 8"" 4G LTE WiFi Locked to AT&T Tablet Very Good"
Apple,489.99,Apple iPad Air 4 A2324 (WiFi + Cellular Unlocked) 64GB Space Gray (Very Good)
Apple,339.99,"Apple iPad Pro 10.5"" A1709 (WiFi + Cellular Unlocked) 256GB Space Gray (Good)"
Apple,309.97,"Apple iPad Pro (1st Gen) 256GB Wi-Fi 12.9"" Space Gray Silver Gold (2015) - Good"
,119,Apple iPad 2.Generation 16GB Wi-Fi Weiß-Silber! TOP ZUSTAND! Einwandfrei!
Apple,689.99,Apple iPad Pro 12.9  3rd Gen 64 256 512 GB 1TB Wifi 4G Tablet Very Good
Apple,1029.99,Apple iPad Pro 12.9 (5th Gen.) 512GB Space Gray Unlocked Excellent Condition
Samsung,149.99,Samsung Galaxy Tab SM-T597P - 32GB - Blue - (Sprint Unlocked) - Very Good
,699,"DELL Latitude 5290 Tablet, Core i5-8350U - 1.7GHz, 8GB, 256GB SSD *8 Gen. CPU*"
Apple,349.99,"Apple iPad Pro 1st Gen 12.9"" - A1584 - 128GB - Space Gray - WiFi - Very Good"
Apple,679.99,Apple iPad Pro 12.9-inch (3rd Gen.) 1TB Space Gray Unlocked Excellent Condition
Apple,229.99,Apple iPad Pro 10.5 64GB Space Gray WiFi Very Good Condition
,1149,"DELL Latitude 7210 Tablet, Intel Quad Core i5-10210U - 1.6GHz, 8GB, 256GB SSD"
Dell,749.99,"Dell Latitude 7220 Rugged Extreme 12"" FHD TOUCH 1.6GHz i5-8365U 16GB 256GB SSD"
Apple,609.99,Apple iPad Pro 12.9-inch (3rd Gen.) 256GB Silver WiFi Excellent Condition
Microsoft,391.49,Microsoft Surface Pro 4 - 256 GB - i7 - 8GB RAM - Silver - Tablet - Excellent
Apple,314.99,Apple iPad Air 3rd Gen (2019) - 64GB - Wi-Fi + 4G - All Colors - Very Good
Apple,519.99,Apple iPad Pro 11-inch 256GB Space Gray Unlocked Very Good Condition
Apple,399.97,"Apple iPad Pro 2 (2nd Gen) 512GB Wi-Fi Cellular Unlocked 12.9"" (2017) - Good"
Apple,609.19,"Apple iPad Pro 12.9"" 2018 3rd Gen 64GB 256GB 512GB 1TB Wifi or Cell  Good"
Apple,839.99,Apple iPad Pro 11-inch (3rd Gen.) 1TB Space Gray Unlocked Very Good Condition
,699,"DELL Latitude 13 7350 2-in-1, Core M-5Y10c - 2x800 MHz bis 2GHz, 4GB, 256GB SSD"
,599,"DELL Latitude 13 7350 2-in-1, Intel Core M-5Y71 - 1.2 GHz, 4 GB, 128 GB SSD"
Apple,1499,"Apple iPad Pro 12.9-inch 5th Gen. 2TB, Wi-Fi, Space Gray - Excellent"
,448,"Apple iPad Pro 1.Gen 256GB, Wi-Fi + 4G 9,7 Zoll Space Grau! TOP ZUSTAND!"
Apple,194.99,Apple iPad Pro A1674 9.7-inch 32GB Wi-Fi + Cellular Unlocked MLYJ2LL/A Grade B
Microsoft,467.99,Microsoft Surface Pro 7 - Core i5 256GB (8GB RAM) Wi-Fi - Platinum - Very Good
Apple,89.99,Apple iPad Air A1474 9.7-inch 16GB Wi-Fi MD788LL/B Grade B
,118,Apple iPad Mini 16GB Wi-Fi Schwarz! TOP ZUSTAND! Einwandfrei! OVP! #57-
Apple,447.29,"Apple iPad Pro 2 - 512GB, 10.5in, All Colors, 4G (Unlocked)- Very Good Condition"
,224.7,IPAD AIR 2 MODELLO A1567 ANNO 2014 16 GB
Samsung,111.59,"Samsung Galaxy Tab A (2020) 32GB, 8.4"" - Mocha, Wi-Fi + 4G (AT&T) - Excellent"
Dell,499.99,"Dell Latitude 5285 Tablet Intel Core i5, 8 GB Ram, 128 GB SSD, WebCam Windows 10"
,110.87,"TABLET SAMSUNG GALAXY TAB 2 7"" 3G ANDROID 4 1GB 8GB PER BAMBINI DA COLLEZIONE-"
Apple,700.54,Apple iPad Pro 11 2018 1st Gen 64GB 256GB 512GB 1TB Wifi / Cell Very Good
,1149,"Panasonic ToughPad FZ-G1 MK4, Core i5-6300U, 2.4GHz, 8GB, 256GB SSD *Win10 Pro*"
,1399,"Panasonic Toughpad FZ-G1 - MK5, Intel Core i5-7300U, 2.6GHz, 8GB, 256GB SSD"
Apple,539.99,Apple iPad Pro 12.9-inch (3rd Gen.) 64GB Space Gray Unlocked Excellent Condition
,749,"Panasonic ToughPad FZ-G1 MK3, Core i5-5300U, 2.3GHz,8GB,256<wbr/>GB SSD *LTE-4G*"
Apple,152.95,Apple iPad Air 2 9.7 Space Gray 16GB A1567 WiFi + AT&T Clean ESN Good (NS)
Apple,229.99,Apple iPad Pro A1674 9.7-inch 128GB Wi-Fi + Cellular Unlocked MLQ32LL/A Grade B
Microsoft,404.99,"Microsoft Surface Go 3 - 8GB, 128GB SSD, Wi-Fi, Platinum - Excellent Condition"
Apple,194.99,Apple iPad A1823 5th Gen 32GB Wi-Fi + Cellular Unlocked MP242LL/A Grade B
,124,Apple iPad 4 Gen. 16GB Wi-Fi Weiß/Silber! Gebraucht! TOP! Einwandfrei! OVP!
LG,89.99,"LG G Pad F2 LK460 16GB, Wi-Fi + 4G, (Sprint) , 8 inch - Black stock unlocked"
Microsoft,499.99,"Microsoft Surface Pro 4 WIFI i5 i7 128GB 256GB 512GB 12"" Windows 10 - Good"
Apple,626.88,Apple iPad Pro 12.9 2018 3rd Generation 64GB 256GB 512GB 1TB Very Good
Apple,319.97,"Apple iPad Pro (1st Gen) 256GB Wi-Fi 12.9"" Gray Silver Gold (2015) - Very Good"
Apple,259.19,"Apple iPad Pro 2 - 64GB, 10.5in, All Colors, 4G (Unlocked) - Very Good Condition"
Apple,449,"Apple iPad Mini 6th Gen. 8.3 in, 64GB, Wi-Fi Pink - Excellent"
Apple,301.49,Apple iPad Pro 2 - 64GB - 10.5in - All Colors - Wi-Fi Only - Excellent Condition
Apple,215.99,Apple iPad Air 2 - 32GB - All Colors - Wi-Fi Only - Excellent Condition 
Samsung,305.99,Samsung Galaxy Tab S6 - 128GB - Mountain Gray - Wi-Fi + LTE (Verizon) -Very Good
Samsung,332.99,Samsung Galaxy Tab S6 - 128GB - All Colors - 4G - T-Mobile - 10.5in - Excellent
Apple,292.49,Apple iPad Air 3rd Gen (2019) - 256GB - Wi-Fi - All Colors - Good Condition
Apple,689.99,Apple iPad Pro 12.9 3rd Gen 2018 Model  256GB WiFi Only Cellular Very Good
Apple,439.99,Apple iPad Pro 12.9(2nd Gen) A1671 (WiFi + Cellular)256GB Space Gray (Excellent)
Apple,314.99,Apple iPad 8 (2020) - 128GB - All Colors - 4G (Unlocked) - Good Condition
RCA,173.91,RCA Atlas 10 Tablet Quad-Core 2GB RAM 32GB Storage - Black (RCTB06 P23)™
Apple,350.99,Apple iPad Pro 12.9 (2015) - 128GB - All Colors - Wi-Fi Only - Excellent
Apple,332.99,Apple iPad Air 3rd Gen (2019) - 256GB - Wi-Fi + 4G - All Colors - Good Condition
Samsung,405.89,Samsung Galaxy Tab S7 FE - Wi-Fi + 5G - 64GB - Mystic Black - Excellent
Apple,359.99,Apple iPad Pro 12.9(1st Gen) A1652 (WiFi + Cellular)128GB Space Gray (Excellent)
Apple,332.99,Apple iPad Pro 12.9 (2017) - 256GB - All Colors - Wi-Fi Only - Good Condition 
Samsung,449.99,"Galaxy Tab S7 11.0"" - 128GB - Wi-Fi + 5G - Mystic Black - AT&T - Good"
,649,"DELL Latitude 5290 Tablet, Core i7-8650U - 1.9GHz, 16GB, 256GB SSD *8 Gen. CPU*"
Apple,389.97,"Apple iPad Pro 2 (2nd Gen) 512GB Wi-Fi 12.9"" Gold Gray Silver (2017) - Good"
,139,Apple iPad 3.Generation 16GB Wi-Fi+Cellular<wbr/>(3G) Weiß! Ohne Simlock! TOP! OVP!
,1249,"DELL Latitude 7210 Tablet, Intel Quad Core i5-10310U - 1.7GHz, 8GB, 256GB SSD"
Apple,619.99,Apple iPad Pro 11-inch (2nd Gen.) 256GB Space Gray Unlocked Very Good Condition
Apple,359.99,"Apple iPad Pro 10.5"" A1709 (WiFi + Cellular) 256GB Space Gray (Excellent)"
Apple,419.99,"Apple iPad Pro 12.9"" (2nd Gen) A1671 (WiFi + Cellular) 256GB Space Gray (Good)"
Microsoft,391.49,"Microsoft Surface Go 2 - M3 - 8GB, 128 GB SSD - Wi-Fi - Very Good Condition"
Lenovo,100.86,"Lenovo TB-8504F Tab 4, 8"" HD Touchscreen, Snapdragon 425, 2GB RAM™"
Smartab,47.91,"Smartab 7"" Android Tablet Quad Core 1.2Ghz 1GB RAM 16GB Wi-Fi Red (ST7160RD)™"
Apple,451.79,Apple iPad Pro 12.9 (2017) - 256GB - All Colors - WiFi + 4G Unlocked - Very Good
Apple,229.99,Apple iPad Pro A1674 9.7-inch 128GB Wi-Fi + Cellular Unlocked MLQ32LL/A Grade B
LINSAY,40.51,"LINSAY F-7HD4CORE 7"" 1024X600 IPS Quad Core Dual Camera Tablet Android 6 8GB™"
,389,Microsoft Surface Go 2 64GB WLAN Silber! TOP ZUSTAND! Einwandfrei! OVP!
Microsoft,377.63,Microsoft Surface Pro 4 12.3 i5-6300U 4GB 128SSD Windows 10 Pro
Microsoft,269.99,"Microsoft Surface Pro 3 256GB, Wi-Fi, 12 inch - Silver - Excellent"
Apple,734.99,Apple iPad Pro 12.9  3rd Gen 2018 512GB WiFi + 4G Cellular LTE Very Good
Samsung,467.99,"Galaxy Tab S7 11.0"" - 128GB - Wi-Fi + 5G - Mystic Black - T-Mobile - Very Good"
Lenovo,89.99,"Lenovo Tab M10 26.2 cm (10.3"") 32 GB Android Grey Tablet"
Samsung,341.99,"Samsung Galaxy Tab S7 - 128GB - Wi-Fi - 11"" - Mystic Navy - Good Condition"
Apple,184.99,Apple iPad A1823 5th Gen 32GB Wi-Fi + Cellular Unlocked MP242LL/A Grade B
Microsoft,472.49,"Microsoft Surface Pro 7 - Core i5 - 256GB - 8GB RAM - 12.3"" - Black - Excellent"
Apple,204.99,Apple iPad A1954 6th Gen 32GB Wi-Fi + Cellular Unlocked MR6Y2LL/A Grade B
Apple,174.99,Apple iPad Air 2 A1567 9.7-inch 32GB Wi-Fi + Cellular Unlocked MNW22LL/A Grade B
Apple,184.99,Apple iPad Air 2 A1566 9.7-inch 64GB Wi-Fi MGKL2LL/A Grade B
Apple,346.49,Apple iPad Air 3rd Gen (2019) - 256GB - Wi-Fi - All Colors - Excellent Condition
Apple,154.99,Apple iPad Air 2 A1567 9.7-inch 16GB Wi-Fi + Cellular Unlocked MH2V2LL/A Grade B
Microsoft,549.63,"MICROSOFT SURFACE PRO 4 12.3"" TOUCH i7-6650U16GB 256GB SSD - SILVER"
Samsung,524.97,"Refurbished Samsung Galaxy Tab S8+ 128GB 12.4"" WiFi Tablet - G A1/SM-X800NZAA<wbr/>EUB"
Samsung,669.97,"Refurbished Samsung Galaxy S8 Ultra 256GB 14.6"" WiFi Tablet -  A1/SM-X900NZAE<wbr/>EUB"
Apple,244.99,Apple iPad Pro A1674 9.7-inch 128GB Wi-Fi + Cellular Unlocked MLQ32LL/A Grade B
Lenovo,79.99,"Lenovo Tab M10 25.6 cm (10.1"") 16 GB Android Black Tablet"
Lenovo,179.99,"Lenovo Tab M10 Plus (3rd Gen) 10.6"" 128 GB Android Grey Tablet"
Samsung,369.99,"Samsung Galaxy Tab S7 FE 12.4"" 128 GB - Pink Tablet"
,39.9,"Apple iPad 2 Generation 9,7 Zoll 16GB Tablet WiFi Wlan Retina Display Weiß"
Samsung,159.97,"Refurbished Samsung Galaxy Tab A8 10.5"" 32GB WiFi Tablet - Pin A1/SM-X200NIDA<wbr/>EUA"
Lenovo,79.99,"Lenovo Smart Tab M8 20.3 cm (8"") 32 GB Android Grey Tablet"
Lenovo,124.99,"Lenovo Tab M10 FHD Plus 26.2 cm (10.3"") 64 GB 4G Grey Tablet"
Lenovo,94.99,"Lenovo Tab M10 32 GB 25.6 cm (10.1"") Android 10 - Grey"
,259.9,"Apple iPad Pro 9,7 Zoll (2016) 256GB Tablet WiFi Retina LCD Display RoseGold"
Lenovo,79.99,"Lenovo Tab M10 25.6 cm (10.1"") 32 GB Android Black Tablet"
Samsung,639.97,"Refurbished Samsung Galaxy Tab S8+ 256GB 12.4"" 5G Cellular Tab A1/SM-X806BZSB<wbr/>EUB"
Lenovo,184.99,"Lenovo Tab P11 64 GB Android Grey  - 11"" Tablet"
Samsung,179.97,"Refurbished Samsung Galaxy Tab A8 10.5"" 64GB WiFi Tablet - Gre A1/SM-X200NZAE<wbr/>EUA"
Lenovo,169.99,"Lenovo Yoga Smart Tab 25.6 cm (10.1"") 32 GB Android Grey Tablet"
Samsung,549.97,"Refurbished Samsung Galaxy Tab S8+ 256GB 12.4"" WiFi Tablet - P A1/SM-X800NIDB<wbr/>EUB"
Lenovo,164.99,"Lenovo Tab M10 26.2 cm (10.3"") 128 GB Android Grey Tablet"
Samsung,489.97,"Refurbished Samsung Galaxy Tab S7 FE 128GB 12.4"" WiFi Tablet A2/SM-T733NZKE<wbr/>EUA"
Lenovo,199.99,"Lenovo Yoga Tab 11 - 128 GB Android Grey Tablet 11"""
Samsung,161.97,"Refurbished Samsung Galaxy A7 Lite 8.7"" 32GB LTE Tablet- Grey A1/SM-T225NZAA<wbr/>EUA"
Lenovo,203.99,"Lenovo TabletM10 FHD Plus (2nd Gen - Wifi) Iron Grey, 10.3', Android Refurbished"
Microsoft,499.97,"Refurbished Microsoft Surface Pro 7 Core i5-1035G4 8GB 256GB 12.3""  A2/PWL-00002"
,149.9,"Apple iPad Mini 4 Tablet 16GB 7,9 WiFi + Cellular 4G Retina ohne Simlock Gold"
Samsung,159.97,"Refurbished Samsung Galaxy A8 10.5"" 32GB WiFi Tablet -Silver A1/SM-X200NZSA<wbr/>EUA"
Lenovo,233.99,"Lenovo IdeaPad Duet 3i 10 - Graphite Grey, 10.3'', Windows 10 Home Refurbished"
,139.9,"Apple iPad Air 2 Gen 9,7 Zoll 24,64 cm 16GB Tablet WiFi Retina Display Gold"
,89.9,"Apple iPad Air 1 Gen 9,7 Zoll 16GB Tablet WiFi + Cellular 4G Retina Display Grau"
,149.9,"Apple iPad Mini 3 Tablet 64GB 7,9 WiFi WLAN Retina Display ohne Simlock Grau"
,169.9,"Apple iPad 5 Generation (2017) Tablet 32GB 9,7 Zoll WLAN WiFi Retina Gold"
Samsung,489.97,"Refurbished Samsung Galaxy Tab S7 FE 64GB 12.4"" Tablet - Mysti A1/SM-T733NZKA<wbr/>EUA"
Lenovo,539.99,"Lenovo TabletP11 Pro (WiFi) (Keyboard+Pen) - Slate Grey, 11.5'', Refurbished"
Apple,259.99,Apple iPad 7th Gen. 32GB Wi-Fi + 4G  Unlocked 10.2 in Space Grey Very Good
,139.9,"Apple iPad Air 2 Gen 9,7 Zoll 24,64 cm 32GB Tablet WiFi Retina Display Gold"
,149.9,"Apple iPad Air 2 Gen 9,7 Zoll 24,64 cm 32GB Tablet WiFi Retina Display Silber"
Lenovo,499,"Lenovo Tab P11 Pro 29.2 cm (11.5"") 128 GB Android Grey Tablet"
Apple,249.99,Apple iPad A1954 6th Gen 32GB Wi-Fi + Cellular Unlocked MR6Y2LL/A Grade A
Apple,204.99,Apple iPad A1954 6th Gen 32GB Wi-Fi + Cellular Unlocked MR6Y2LL/A Grade B
Lenovo,99.99,"Lenovo Smart Tab M10 10.3"" 32 GB - Grey Tablet"
,749,"DELL Latitude 5290 Tablet, Core i5-8350U - 1.7GHz, 8GB, 256GB SSD *4G-LTE*"
Samsung,459.97,"Refurbished Samsung Galaxy Tab S7 FE 64GB 12.4"" WiFi Tablet -  A1/SM-T733NZSA<wbr/>EUA"
Lenovo,79.99,"Lenovo Tab M10 32 GB 10.1"" - Mediatek 2 GB Wi-Fi 5 (802.11ac) Android 10 Grey"
,349.9,"Apple iPad Air 3 10,5 Zoll (2019) 64GB Tablet WiFi Retina Display Gold"
Samsung,500.97,"Refurbished Samsung Galaxy Tab S7 FE 128GB 12.4"" WiFi Tablet A1/SM-T733NZKE<wbr/>EUA"
Lenovo,203.99,"Lenovo TabletM10 FHD Plus (2nd Gen - Wifi) Iron Grey, 10.3', Android Refurbished"
Lenovo,269.99,"Lenovo IdeaPad Duet 3i 10 - Graphite Grey, 10.3'', Windows 10 Home Refurbished"
Samsung,458.97,"Refurbished Samsung Galaxy Tab S7 FE 12.4"" Black 64GB Wi-Fi Ta A2/SM-T733NZKA<wbr/>EUA"
